,SrcWell,Destination Well,Volume,Plate
84,A21,B19,35.0,B
85,A11,B19,1465.0,A
86,A21,B20,117.5,B
87,A11,B20,1382.5,A
88,A21,B21,280.0,B
89,A11,B21,1220.0,A
90,A21,B22,547.5,B
91,A11,B22,952.5,A
92,A21,B23,945.0,B
93,A11,B23,555.0,A
94,A21,B24,1500.0,B
97,A11,C1,1500.0,A
98,B1,C2,5.0,B
99,A11,C2,1495.0,A
100,B1,C3,35.0,B
101,A11,C3,1465.0,A
102,B1,C4,117.5,B
103,A11,C4,1382.5,A
104,B1,C5,280.0,B
105,A11,C5,1220.0,A
106,B1,C6,547.5,B
107,A11,C6,952.5,A
108,B1,C7,945.0,B
109,A11,C7,555.0,A
110,B1,C8,1500.0,B
113,A11,C9,1500.0,A
114,B5,C10,5.0,B
115,A11,C10,1495.0,A
116,B5,C11,35.0,B
117,A11,C11,1465.0,A
118,B5,C12,117.5,B
119,A11,C12,1382.5,A
120,B5,C13,280.0,B
121,A11,C13,1220.0,A
122,B5,C14,547.5,B
123,A11,C14,952.5,A
124,B5,C15,945.0,B
125,A11,C15,555.0,A
126,B5,C16,1500.0,B
129,A11,C17,1500.0,A
130,B9,C18,5.0,B
131,A11,C18,1495.0,A
132,B9,C19,35.0,B
133,A11,C19,1465.0,A
134,B9,C20,117.5,B
135,A11,C20,1382.5,A
136,B9,C21,280.0,B
137,A11,C21,1220.0,A
138,B9,C22,547.5,B
139,A11,C22,952.5,A
140,B9,C23,945.0,B
141,A11,C23,555.0,A
142,B9,C24,1500.0,B
145,A11,D1,1500.0,A
146,B13,D2,5.0,B
147,A11,D2,1495.0,A
148,B13,D3,35.0,B
149,A11,D3,1465.0,A
150,B13,D4,117.5,B
151,A11,D4,1382.5,A
152,B13,D5,280.0,B
153,A11,D5,667.5,A
154,B13,D6,547.5,B
155,A12,D6,952.5,A
156,B13,D7,945.0,B
157,A12,D7,555.0,A
158,B13,D8,1500.0,B
161,A12,D9,1500.0,A
162,B17,D10,5.0,B
163,A12,D10,1495.0,A
164,B17,D11,35.0,B
165,A12,D11,1465.0,A
166,B17,D12,117.5,B
167,A12,D12,1382.5,A
168,B17,D13,280.0,B
169,A12,D13,1220.0,A
170,B17,D14,547.5,B
171,A12,D14,952.5,A
172,B17,D15,945.0,B
173,A12,D15,555.0,A
174,B17,D16,1500.0,B
177,A12,D17,1500.0,A
178,B21,D18,5.0,B
179,A12,D18,1495.0,A
180,B21,D19,35.0,B
181,A12,D19,1465.0,A
182,B21,D20,117.5,B
183,A12,D20,1382.5,A
184,B21,D21,280.0,B
185,A12,D21,1220.0,A
186,B21,D22,547.5,B
187,A12,D22,952.5,A
188,B21,D23,945.0,B
189,A12,D23,555.0,A
190,B21,D24,1500.0,B
193,A12,E1,1500.0,A
194,C1,E2,5.0,B
195,A12,E2,1495.0,A
196,C1,E3,35.0,B
197,A12,E3,1465.0,A
198,C1,E4,117.5,B
199,A12,E4,1382.5,A
200,C1,E5,280.0,B
201,A12,E5,1220.0,A
202,C1,E6,547.5,B
203,A12,E6,952.5,A
204,C1,E7,945.0,B
205,A12,E7,555.0,A
206,C1,E8,1500.0,B
209,A12,E9,1500.0,A
210,C5,E10,5.0,B
211,A12,E10,1495.0,A
212,C5,E11,35.0,B
213,A12,E11,1465.0,A
214,C5,E12,117.5,B
215,A12,E12,1382.5,A
216,C5,E13,280.0,B
217,A12,E13,1220.0,A
218,C5,E14,547.5,B
219,A12,E14,952.5,A
220,C5,E15,945.0,B
221,A12,E15,555.0,A
222,C5,E16,1500.0,B
225,A12,E17,1500.0,A
226,C9,E18,5.0,B
227,A12,E18,1495.0,A
228,C9,E19,35.0,B
229,A12,E19,1465.0,A
230,C9,E20,117.5,B
231,A12,E20,1382.5,A
232,C9,E21,280.0,B
233,A12,E21,1220.0,A
234,C9,E22,547.5,B
235,A12,E22,952.5,A
236,C9,E23,945.0,B
237,A12,E23,555.0,A
238,C9,E24,1500.0,B
241,A12,F1,90.0,A
242,C13,F2,5.0,B
243,A13,F2,1495.0,A
244,C13,F3,35.0,B
245,A13,F3,1465.0,A
246,C13,F4,117.5,B
247,A13,F4,1382.5,A
248,C13,F5,280.0,B
249,A13,F5,1220.0,A
250,C13,F6,547.5,B
251,A13,F6,952.5,A
252,C13,F7,945.0,B
253,A13,F7,555.0,A
254,C13,F8,1500.0,B
257,A13,F9,1500.0,A
258,C17,F10,5.0,B
259,A13,F10,1495.0,A
260,C17,F11,35.0,B
261,A13,F11,1465.0,A
262,C17,F12,117.5,B
263,A13,F12,1382.5,A
264,C17,F13,280.0,B
265,A13,F13,1220.0,A
266,C17,F14,547.5,B
267,A13,F14,952.5,A
268,C17,F15,945.0,B
269,A13,F15,555.0,A
270,C17,F16,1500.0,B
273,A13,F17,1500.0,A
274,C21,F18,5.0,B
275,A13,F18,1495.0,A
276,C21,F19,35.0,B
277,A13,F19,1465.0,A
278,C21,F20,117.5,B
279,A13,F20,1382.5,A
280,C21,F21,280.0,B
281,A13,F21,1220.0,A
282,C21,F22,547.5,B
283,A13,F22,952.5,A
284,C21,F23,945.0,B
285,A13,F23,555.0,A
286,C21,F24,1500.0,B
289,A13,G1,1500.0,A
290,D1,G2,5.0,B
291,A13,G2,1495.0,A
292,D1,G3,35.0,B
293,A13,G3,1465.0,A
294,D1,G4,117.5,B
295,A13,G4,1382.5,A
296,D1,G5,280.0,B
297,A13,G5,1220.0,A
298,D1,G6,547.5,B
299,A13,G6,952.5,A
300,D1,G7,945.0,B
301,A13,G7,555.0,A
302,D1,G8,1500.0,B
305,A13,G9,1500.0,A
306,D5,G10,5.0,B
307,A13,G10,1495.0,A
308,D5,G11,35.0,B
309,A13,G11,1465.0,A
310,D5,G12,117.5,B
311,A13,G12,1382.5,A
312,D5,G13,280.0,B
313,A13,G13,1220.0,A
314,D5,G14,547.5,B
315,A13,G14,952.5,A
316,D5,G15,945.0,B
317,A13,G15,555.0,A
318,D5,G16,1500.0,B
321,A13,G17,1500.0,A
322,D9,G18,5.0,B
323,A13,G18,740.0,A
324,D9,G19,35.0,B
325,A14,G19,1465.0,A
326,D9,G20,117.5,B
327,A14,G20,1382.5,A
328,D9,G21,280.0,B
329,A14,G21,1220.0,A
330,D9,G22,547.5,B
331,A14,G22,952.5,A
332,D9,G23,945.0,B
333,A14,G23,555.0,A
334,D9,G24,1500.0,B
337,A14,H1,1500.0,A
338,D13,H2,5.0,B
339,A14,H2,1495.0,A
340,D13,H3,35.0,B
341,A14,H3,1465.0,A
342,D13,H4,117.5,B
343,A14,H4,1382.5,A
344,D13,H5,280.0,B
345,A14,H5,1220.0,A
346,D13,H6,547.5,B
347,A14,H6,952.5,A
348,D13,H7,945.0,B
349,A14,H7,555.0,A
350,D13,H8,1500.0,B
353,A14,H9,1500.0,A
354,D17,H10,5.0,B
355,A14,H10,1495.0,A
356,D17,H11,35.0,B
357,A14,H11,1465.0,A
358,D17,H12,117.5,B
359,A14,H12,1382.5,A
360,D17,H13,280.0,B
361,A14,H13,1220.0,A
362,D17,H14,547.5,B
363,A14,H14,952.5,A
364,D17,H15,945.0,B
365,A14,H15,555.0,A
366,D17,H16,1500.0,B
369,A14,H17,1500.0,A
370,D21,H18,5.0,B
371,A14,H18,1495.0,A
372,D21,H19,35.0,B
373,A14,H19,1465.0,A
374,D21,H20,117.5,B
375,A14,H20,1382.5,A
376,D21,H21,280.0,B
377,A14,H21,1220.0,A
378,D21,H22,547.5,B
379,A14,H22,952.5,A
380,D21,H23,945.0,B
381,A14,H23,555.0,A
382,D21,H24,1500.0,B
385,A14,I1,1500.0,A
386,E1,I2,5.0,B
387,A14,I2,1495.0,A
388,E1,I3,35.0,B
389,A14,I3,1465.0,A
390,E1,I4,117.5,B
391,A14,I4,1382.5,A
392,E1,I5,280.0,B
393,A14,I5,1220.0,A
394,E1,I6,547.5,B
395,A14,I6,952.5,A
396,E1,I7,945.0,B
397,A14,I7,555.0,A
398,E1,I8,1500.0,B
401,A14,I9,1500.0,A
402,E5,I10,5.0,B
403,A14,I10,1495.0,A
404,E5,I11,35.0,B
405,A14,I11,1395.0,A
406,E5,I12,117.5,B
407,A15,I12,1382.5,A
408,E5,I13,280.0,B
409,A15,I13,1220.0,A
410,E5,I14,547.5,B
411,A15,I14,952.5,A
412,E5,I15,945.0,B
413,A15,I15,555.0,A
414,E5,I16,1500.0,B
417,A15,I17,1500.0,A
418,E9,I18,5.0,B
419,A15,I18,1495.0,A
420,E9,I19,35.0,B
421,A15,I19,1465.0,A
422,E9,I20,117.5,B
423,A15,I20,1382.5,A
424,E9,I21,280.0,B
425,A15,I21,1220.0,A
426,E9,I22,547.5,B
427,A15,I22,952.5,A
428,E9,I23,945.0,B
429,A15,I23,555.0,A
430,E9,I24,1500.0,B
433,A15,J1,1500.0,A
434,E13,J2,5.0,B
435,A15,J2,1495.0,A
436,E13,J3,35.0,B
437,A15,J3,1465.0,A
438,E13,J4,117.5,B
439,A15,J4,1382.5,A
440,E13,J5,280.0,B
441,A15,J5,1220.0,A
442,E13,J6,547.5,B
443,A15,J6,952.5,A
444,E13,J7,945.0,B
445,A15,J7,555.0,A
446,E13,J8,1500.0,B
449,A15,J9,1500.0,A
450,E17,J10,5.0,B
451,A15,J10,1495.0,A
452,E17,J11,35.0,B
453,A15,J11,1465.0,A
454,E17,J12,117.5,B
455,A15,J12,1382.5,A
456,E17,J13,280.0,B
457,A15,J13,1220.0,A
458,E17,J14,547.5,B
459,A15,J14,952.5,A
460,E17,J15,945.0,B
461,A15,J15,555.0,A
462,E17,J16,1500.0,B
465,A15,J17,1500.0,A
466,E21,J18,5.0,B
467,A15,J18,1495.0,A
468,E21,J19,35.0,B
469,A15,J19,1465.0,A
470,E21,J20,117.5,B
471,A15,J20,1382.5,A
472,E21,J21,280.0,B
473,A15,J21,1220.0,A
474,E21,J22,547.5,B
475,A15,J22,952.5,A
476,E21,J23,945.0,B
477,A15,J23,555.0,A
478,E21,J24,1500.0,B
481,A15,K1,1500.0,A
482,F1,K2,5.0,B
483,A15,K2,1495.0,A
484,F1,K3,35.0,B
485,A15,K3,1465.0,A
486,F1,K4,117.5,B
487,A15,K4,1382.5,A
488,F1,K5,280.0,B
489,A15,K5,697.5,A
490,F1,K6,547.5,B
491,A16,K6,952.5,A
492,F1,K7,945.0,B
493,A16,K7,555.0,A
494,F1,K8,1500.0,B
497,A16,K9,1500.0,A
498,F5,K10,5.0,B
499,A16,K10,1495.0,A
500,F5,K11,35.0,B
501,A16,K11,1465.0,A
502,F5,K12,117.5,B
503,A16,K12,1382.5,A
504,F5,K13,280.0,B
505,A16,K13,1220.0,A
506,F5,K14,547.5,B
507,A16,K14,952.5,A
508,F5,K15,945.0,B
509,A16,K15,555.0,A
510,F5,K16,1500.0,B
513,A16,K17,1500.0,A
514,F9,K18,5.0,B
515,A16,K18,1495.0,A
516,F9,K19,35.0,B
517,A16,K19,1465.0,A
518,F9,K20,117.5,B
519,A16,K20,1382.5,A
520,F9,K21,280.0,B
521,A16,K21,1220.0,A
522,F9,K22,547.5,B
523,A16,K22,952.5,A
524,F9,K23,945.0,B
525,A16,K23,555.0,A
526,F9,K24,1500.0,B
529,A16,L1,1500.0,A
530,F13,L2,5.0,B
531,A16,L2,1495.0,A
532,F13,L3,35.0,B
533,A16,L3,1465.0,A
534,F13,L4,117.5,B
535,A16,L4,1382.5,A
536,F13,L5,280.0,B
537,A16,L5,1220.0,A
538,F13,L6,547.5,B
539,A16,L6,952.5,A
540,F13,L7,945.0,B
541,A16,L7,555.0,A
542,F13,L8,1500.0,B
545,A16,L9,1500.0,A
546,F17,L10,5.0,B
547,A16,L10,1495.0,A
548,F17,L11,35.0,B
549,A16,L11,1465.0,A
550,F17,L12,117.5,B
551,A16,L12,1382.5,A
552,F17,L13,280.0,B
553,A16,L13,1220.0,A
554,F17,L14,547.5,B
555,A16,L14,952.5,A
556,F17,L15,945.0,B
557,A16,L15,555.0,A
558,F17,L16,1500.0,B
561,A16,L17,1500.0,A
562,F21,L18,5.0,B
563,A16,L18,1495.0,A
564,F21,L19,35.0,B
565,A16,L19,1465.0,A
566,F21,L20,117.5,B
567,A16,L20,1382.5,A
568,F21,L21,280.0,B
569,A16,L21,1220.0,A
570,F21,L22,547.5,B
571,A16,L22,952.5,A
572,F21,L23,945.0,B
573,A16,L23,555.0,A
574,F21,L24,1500.0,B
577,A16,M1,120.0,A
578,G1,M2,5.0,B
579,A17,M2,1495.0,A
580,G1,M3,35.0,B
581,A17,M3,1465.0,A
582,G1,M4,117.5,B
583,A17,M4,1382.5,A
584,G1,M5,280.0,B
585,A17,M5,1220.0,A
586,G1,M6,547.5,B
587,A17,M6,952.5,A
588,G1,M7,945.0,B
589,A17,M7,555.0,A
590,G1,M8,1500.0,B
593,A17,M9,1500.0,A
594,G5,M10,5.0,B
595,A17,M10,1495.0,A
596,G5,M11,35.0,B
597,A17,M11,1465.0,A
598,G5,M12,117.5,B
599,A17,M12,1382.5,A
600,G5,M13,280.0,B
601,A17,M13,1220.0,A
602,G5,M14,547.5,B
603,A17,M14,952.5,A
604,G5,M15,945.0,B
605,A17,M15,555.0,A
606,G5,M16,1500.0,B
609,A17,M17,1500.0,A
610,G9,M18,5.0,B
611,A17,M18,1495.0,A
612,G9,M19,35.0,B
613,A17,M19,1465.0,A
614,G9,M20,117.5,B
615,A17,M20,1382.5,A
616,G9,M21,280.0,B
617,A17,M21,1220.0,A
618,G9,M22,547.5,B
619,A17,M22,952.5,A
620,G9,M23,945.0,B
621,A17,M23,555.0,A
622,G9,M24,1500.0,B
625,A17,N1,1500.0,A
626,G13,N2,5.0,B
627,A17,N2,1495.0,A
628,G13,N3,35.0,B
629,A17,N3,1465.0,A
630,G13,N4,117.5,B
631,A17,N4,1382.5,A
632,G13,N5,280.0,B
633,A17,N5,1220.0,A
634,G13,N6,547.5,B
635,A17,N6,952.5,A
636,G13,N7,945.0,B
637,A17,N7,555.0,A
638,G13,N8,1500.0,B
641,A17,N9,1500.0,A
642,G17,N10,5.0,B
643,A17,N10,1495.0,A
644,G17,N11,35.0,B
645,A17,N11,1465.0,A
646,G17,N12,117.5,B
647,A17,N12,1382.5,A
648,G17,N13,280.0,B
649,A17,N13,1220.0,A
650,G17,N14,547.5,B
651,A17,N14,952.5,A
652,G17,N15,945.0,B
653,A17,N15,555.0,A
654,G17,N16,1500.0,B
657,A17,N17,1500.0,A
658,G21,N18,5.0,B
659,A17,N18,770.0,A
660,G21,N19,35.0,B
661,A18,N19,1465.0,A
662,G21,N20,117.5,B
663,A18,N20,1382.5,A
664,G21,N21,280.0,B
665,A18,N21,1220.0,A
666,G21,N22,547.5,B
667,A18,N22,952.5,A
668,G21,N23,945.0,B
669,A18,N23,555.0,A
670,G21,N24,1500.0,B
673,A18,O1,1500.0,A
674,H1,O2,5.0,B
675,A18,O2,1495.0,A
676,H1,O3,35.0,B
677,A18,O3,1465.0,A
678,H1,O4,117.5,B
679,A18,O4,1382.5,A
680,H1,O5,280.0,B
681,A18,O5,1220.0,A
682,H1,O6,547.5,B
683,A18,O6,952.5,A
684,H1,O7,945.0,B
685,A18,O7,555.0,A
686,H1,O8,1500.0,B
689,A18,O9,1500.0,A
690,H5,O10,5.0,B
691,A18,O10,1495.0,A
692,H5,O11,35.0,B
693,A18,O11,1465.0,A
694,H5,O12,117.5,B
695,A18,O12,1382.5,A
696,H5,O13,280.0,B
697,A18,O13,1220.0,A
698,H5,O14,547.5,B
699,A18,O14,952.5,A
700,H5,O15,945.0,B
701,A18,O15,555.0,A
702,H5,O16,1500.0,B
705,A18,O17,1500.0,A
706,H9,O18,5.0,B
707,A18,O18,1495.0,A
708,H9,O19,35.0,B
709,A18,O19,1465.0,A
710,H9,O20,117.5,B
711,A18,O20,1382.5,A
712,H9,O21,280.0,B
713,A18,O21,1220.0,A
714,H9,O22,547.5,B
715,A18,O22,952.5,A
716,H9,O23,945.0,B
717,A18,O23,555.0,A
718,H9,O24,1500.0,B
721,A18,P1,1500.0,A
722,H13,P2,5.0,B
723,A18,P2,1495.0,A
724,H13,P3,35.0,B
725,A18,P3,1465.0,A
726,H13,P4,117.5,B
727,A18,P4,1382.5,A
728,H13,P5,280.0,B
729,A18,P5,1220.0,A
730,H13,P6,547.5,B
731,A18,P6,952.5,A
732,H13,P7,945.0,B
733,A18,P7,555.0,A
734,H13,P8,1500.0,B
737,A18,P9,1500.0,A
738,H17,P10,5.0,B
739,A18,P10,1495.0,A
740,H17,P11,35.0,B
741,A18,P11,1425.0,A
742,H17,P12,117.5,B
743,A19,P12,1382.5,A
744,H17,P13,280.0,B
745,A19,P13,1220.0,A
746,H17,P14,547.5,B
747,A19,P14,952.5,A
748,H17,P15,945.0,B
749,A19,P15,555.0,A
750,H17,P16,1500.0,B
753,A19,P17,1500.0,A
754,H21,P18,5.0,B
755,A19,P18,1495.0,A
756,H21,P19,35.0,B
757,A19,P19,1465.0,A
758,H21,P20,117.5,B
759,A19,P20,1382.5,A
760,H21,P21,280.0,B
761,A19,P21,1220.0,A
762,H21,P22,547.5,B
763,A19,P22,952.5,A
764,H21,P23,945.0,B
765,A19,P23,555.0,A
766,H21,P24,1500.0,B
