,SrcWell,Destination Well,Volume,Plate
126,B7,C16,1500.0,B
129,H9,C17,1500.0,A
130,B11,C18,5.0,B
131,H9,C18,1495.0,A
132,B11,C19,35.0,B
133,H9,C19,1465.0,A
134,B11,C20,117.5,B
135,H9,C20,1382.5,A
136,B11,C21,280.0,B
137,H9,C21,1220.0,A
138,B11,C22,547.5,B
139,H9,C22,952.5,A
140,B11,C23,945.0,B
141,H9,C23,555.0,A
142,B11,C24,1500.0,B
145,H9,D1,1500.0,A
146,B15,D2,5.0,B
147,H9,D2,1495.0,A
148,B15,D3,35.0,B
149,H9,D3,1465.0,A
150,B15,D4,117.5,B
151,H9,D4,1382.5,A
152,B15,D5,280.0,B
153,H9,D5,1220.0,A
154,B15,D6,547.5,B
155,H9,D6,952.5,A
156,B15,D7,945.0,B
157,H9,D7,555.0,A
158,B15,D8,1500.0,B
161,H9,D9,1500.0,A
162,B19,D10,5.0,B
163,H9,D10,1495.0,A
164,B19,D11,35.0,B
165,H9,D11,1465.0,A
166,B19,D12,117.5,B
167,H9,D12,1382.5,A
168,B19,D13,280.0,B
169,H9,D13,1220.0,A
170,B19,D14,547.5,B
171,H9,D14,952.5,A
172,B19,D15,945.0,B
173,H9,D15,555.0,A
174,B19,D16,1500.0,B
177,H9,D17,1500.0,A
178,B23,D18,5.0,B
179,H9,D18,1070.0,A
180,B23,D19,35.0,B
181,H10,D19,1465.0,A
182,B23,D20,117.5,B
183,H10,D20,1382.5,A
184,B23,D21,280.0,B
185,H10,D21,1220.0,A
186,B23,D22,547.5,B
187,H10,D22,952.5,A
188,B23,D23,945.0,B
189,H10,D23,555.0,A
190,B23,D24,1500.0,B
193,H10,E1,1500.0,A
194,C3,E2,5.0,B
195,H10,E2,1495.0,A
196,C3,E3,35.0,B
197,H10,E3,1465.0,A
198,C3,E4,117.5,B
199,H10,E4,1382.5,A
200,C3,E5,280.0,B
201,H10,E5,1220.0,A
202,C3,E6,547.5,B
203,H10,E6,952.5,A
204,C3,E7,945.0,B
205,H10,E7,555.0,A
206,C3,E8,1500.0,B
209,H10,E9,1500.0,A
210,C7,E10,5.0,B
211,H10,E10,1495.0,A
212,C7,E11,35.0,B
213,H10,E11,1465.0,A
214,C7,E12,117.5,B
215,H10,E12,1382.5,A
216,C7,E13,280.0,B
217,H10,E13,1220.0,A
218,C7,E14,547.5,B
219,H10,E14,952.5,A
220,C7,E15,945.0,B
221,H10,E15,555.0,A
222,C7,E16,1500.0,B
225,H10,E17,1500.0,A
226,C11,E18,5.0,B
227,H10,E18,1495.0,A
228,C11,E19,35.0,B
229,H10,E19,1465.0,A
230,C11,E20,117.5,B
231,H10,E20,1382.5,A
232,C11,E21,280.0,B
233,H10,E21,1220.0,A
234,C11,E22,547.5,B
235,H10,E22,952.5,A
236,C11,E23,945.0,B
237,H10,E23,555.0,A
238,C11,E24,1500.0,B
241,H10,F1,1500.0,A
242,C15,F2,5.0,B
243,H10,F2,1495.0,A
244,C15,F3,35.0,B
245,H10,F3,1465.0,A
246,C15,F4,117.5,B
247,H10,F4,1382.5,A
248,C15,F5,280.0,B
249,H10,F5,1220.0,A
250,C15,F6,547.5,B
251,H10,F6,952.5,A
252,C15,F7,945.0,B
253,H10,F7,555.0,A
254,C15,F8,1500.0,B
257,H10,F9,1500.0,A
258,C19,F10,5.0,B
259,H10,F10,1495.0,A
260,C19,F11,35.0,B
261,H10,F11,1465.0,A
262,C19,F12,117.5,B
263,H10,F12,260.0,A
264,C19,F13,280.0,B
265,H11,F13,1220.0,A
266,C19,F14,547.5,B
267,H11,F14,952.5,A
268,C19,F15,945.0,B
269,H11,F15,555.0,A
270,C19,F16,1500.0,B
273,H11,F17,1500.0,A
274,C23,F18,5.0,B
275,H11,F18,1495.0,A
276,C23,F19,35.0,B
277,H11,F19,1465.0,A
278,C23,F20,117.5,B
279,H11,F20,1382.5,A
280,C23,F21,280.0,B
281,H11,F21,1220.0,A
282,C23,F22,547.5,B
283,H11,F22,952.5,A
284,C23,F23,945.0,B
285,H11,F23,555.0,A
286,C23,F24,1500.0,B
289,H11,G1,1500.0,A
290,D3,G2,5.0,B
291,H11,G2,1495.0,A
292,D3,G3,35.0,B
293,H11,G3,1465.0,A
294,D3,G4,117.5,B
295,H11,G4,1382.5,A
296,D3,G5,280.0,B
297,H11,G5,1220.0,A
298,D3,G6,547.5,B
299,H11,G6,952.5,A
300,D3,G7,945.0,B
301,H11,G7,555.0,A
302,D3,G8,1500.0,B
305,H11,G9,1500.0,A
306,D7,G10,5.0,B
307,H11,G10,1495.0,A
308,D7,G11,35.0,B
309,H11,G11,1465.0,A
310,D7,G12,117.5,B
311,H11,G12,1382.5,A
312,D7,G13,280.0,B
313,H11,G13,1220.0,A
314,D7,G14,547.5,B
315,H11,G14,952.5,A
316,D7,G15,945.0,B
317,H11,G15,555.0,A
318,D7,G16,1500.0,B
321,H11,G17,1500.0,A
322,D11,G18,5.0,B
323,H11,G18,1495.0,A
324,D11,G19,35.0,B
325,H11,G19,1465.0,A
326,D11,G20,117.5,B
327,H11,G20,1382.5,A
328,D11,G21,280.0,B
329,H11,G21,1220.0,A
330,D11,G22,547.5,B
331,H11,G22,952.5,A
332,D11,G23,945.0,B
333,H11,G23,555.0,A
334,D11,G24,1500.0,B
337,H11,H1,1500.0,A
338,D15,H2,5.0,B
339,H11,H2,1495.0,A
340,D15,H3,35.0,B
341,H11,H3,1465.0,A
342,D15,H4,117.5,B
343,H11,H4,1382.5,A
344,D15,H5,280.0,B
345,H11,H5,1027.5,A
346,D15,H6,547.5,B
347,H12,H6,952.5,A
348,D15,H7,945.0,B
349,H12,H7,555.0,A
350,D15,H8,1500.0,B
353,H12,H9,1500.0,A
354,D19,H10,5.0,B
355,H12,H10,1495.0,A
356,D19,H11,35.0,B
357,H12,H11,1465.0,A
358,D19,H12,117.5,B
359,H12,H12,1382.5,A
360,D19,H13,280.0,B
361,H12,H13,1220.0,A
362,D19,H14,547.5,B
363,H12,H14,952.5,A
364,D19,H15,945.0,B
365,H12,H15,555.0,A
366,D19,H16,1500.0,B
369,H12,H17,1500.0,A
370,D23,H18,5.0,B
371,H12,H18,1495.0,A
372,D23,H19,35.0,B
373,H12,H19,1465.0,A
374,D23,H20,117.5,B
375,H12,H20,1382.5,A
376,D23,H21,280.0,B
377,H12,H21,1220.0,A
378,D23,H22,547.5,B
379,H12,H22,952.5,A
380,D23,H23,945.0,B
381,H12,H23,555.0,A
382,D23,H24,1500.0,B
385,H12,I1,1500.0,A
386,E3,I2,5.0,B
387,H12,I2,1495.0,A
388,E3,I3,35.0,B
389,H12,I3,1465.0,A
390,E3,I4,117.5,B
391,H12,I4,1382.5,A
392,E3,I5,280.0,B
393,H12,I5,1220.0,A
394,E3,I6,547.5,B
395,H12,I6,952.5,A
396,E3,I7,945.0,B
397,H12,I7,555.0,A
398,E3,I8,1500.0,B
401,H12,I9,1500.0,A
402,E7,I10,5.0,B
403,H12,I10,1495.0,A
404,E7,I11,35.0,B
405,H12,I11,1465.0,A
406,E7,I12,117.5,B
407,H12,I12,1382.5,A
408,E7,I13,280.0,B
409,H12,I13,1220.0,A
410,E7,I14,547.5,B
411,H12,I14,952.5,A
412,E7,I15,945.0,B
413,H12,I15,555.0,A
414,E7,I16,1500.0,B
417,H12,I17,1500.0,A
418,E11,I18,5.0,B
419,H12,I18,1495.0,A
420,E11,I19,35.0,B
421,H12,I19,1465.0,A
422,E11,I20,117.5,B
423,H12,I20,1382.5,A
424,E11,I21,280.0,B
425,H12,I21,1220.0,A
426,E11,I22,547.5,B
427,H12,I22,952.5,A
428,E11,I23,945.0,B
429,H12,I23,555.0,A
430,E11,I24,1500.0,B
433,H12,J1,450.0,A
434,E15,J2,5.0,B
435,H13,J2,1495.0,A
436,E15,J3,35.0,B
437,H13,J3,1465.0,A
438,E15,J4,117.5,B
439,H13,J4,1382.5,A
440,E15,J5,280.0,B
441,H13,J5,1220.0,A
442,E15,J6,547.5,B
443,H13,J6,952.5,A
444,E15,J7,945.0,B
445,H13,J7,555.0,A
446,E15,J8,1500.0,B
449,H13,J9,1500.0,A
450,E19,J10,5.0,B
451,H13,J10,1495.0,A
452,E19,J11,35.0,B
453,H13,J11,1465.0,A
454,E19,J12,117.5,B
455,H13,J12,1382.5,A
456,E19,J13,280.0,B
457,H13,J13,1220.0,A
458,E19,J14,547.5,B
459,H13,J14,952.5,A
460,E19,J15,945.0,B
461,H13,J15,555.0,A
462,E19,J16,1500.0,B
465,H13,J17,1500.0,A
466,E23,J18,5.0,B
467,H13,J18,1495.0,A
468,E23,J19,35.0,B
469,H13,J19,1465.0,A
470,E23,J20,117.5,B
471,H13,J20,1382.5,A
472,E23,J21,280.0,B
473,H13,J21,1220.0,A
474,E23,J22,547.5,B
475,H13,J22,952.5,A
476,E23,J23,945.0,B
477,H13,J23,555.0,A
478,E23,J24,1500.0,B
481,H13,K1,1500.0,A
482,F3,K2,5.0,B
483,H13,K2,1495.0,A
484,F3,K3,35.0,B
485,H13,K3,1465.0,A
486,F3,K4,117.5,B
487,H13,K4,1382.5,A
488,F3,K5,280.0,B
489,H13,K5,1220.0,A
490,F3,K6,547.5,B
491,H13,K6,952.5,A
492,F3,K7,945.0,B
493,H13,K7,555.0,A
494,F3,K8,1500.0,B
497,H13,K9,1500.0,A
498,F7,K10,5.0,B
499,H13,K10,1495.0,A
500,F7,K11,35.0,B
501,H13,K11,1465.0,A
502,F7,K12,117.5,B
503,H13,K12,1382.5,A
504,F7,K13,280.0,B
505,H13,K13,1220.0,A
506,F7,K14,547.5,B
507,H13,K14,952.5,A
508,F7,K15,945.0,B
509,H13,K15,555.0,A
510,F7,K16,1500.0,B
513,H13,K17,1500.0,A
514,F11,K18,5.0,B
515,H13,K18,1100.0,A
516,F11,K19,35.0,B
517,H14,K19,1465.0,A
518,F11,K20,117.5,B
519,H14,K20,1382.5,A
520,F11,K21,280.0,B
521,H14,K21,1220.0,A
522,F11,K22,547.5,B
523,H14,K22,952.5,A
524,F11,K23,945.0,B
525,H14,K23,555.0,A
526,F11,K24,1500.0,B
529,H14,L1,1500.0,A
530,F15,L2,5.0,B
531,H14,L2,1495.0,A
532,F15,L3,35.0,B
533,H14,L3,1465.0,A
534,F15,L4,117.5,B
535,H14,L4,1382.5,A
536,F15,L5,280.0,B
537,H14,L5,1220.0,A
538,F15,L6,547.5,B
539,H14,L6,952.5,A
540,F15,L7,945.0,B
541,H14,L7,555.0,A
542,F15,L8,1500.0,B
545,H14,L9,1500.0,A
546,F19,L10,5.0,B
547,H14,L10,1495.0,A
548,F19,L11,35.0,B
549,H14,L11,1465.0,A
550,F19,L12,117.5,B
551,H14,L12,1382.5,A
552,F19,L13,280.0,B
553,H14,L13,1220.0,A
554,F19,L14,547.5,B
555,H14,L14,952.5,A
556,F19,L15,945.0,B
557,H14,L15,555.0,A
558,F19,L16,1500.0,B
561,H14,L17,1500.0,A
562,F23,L18,5.0,B
563,H14,L18,1495.0,A
564,F23,L19,35.0,B
565,H14,L19,1465.0,A
566,F23,L20,117.5,B
567,H14,L20,1382.5,A
568,F23,L21,280.0,B
569,H14,L21,1220.0,A
570,F23,L22,547.5,B
571,H14,L22,952.5,A
572,F23,L23,945.0,B
573,H14,L23,555.0,A
574,F23,L24,1500.0,B
577,H14,M1,1500.0,A
578,G3,M2,5.0,B
579,H14,M2,1495.0,A
580,G3,M3,35.0,B
581,H14,M3,1465.0,A
582,G3,M4,117.5,B
583,H14,M4,1382.5,A
584,G3,M5,280.0,B
585,H14,M5,1220.0,A
586,G3,M6,547.5,B
587,H14,M6,952.5,A
588,G3,M7,945.0,B
589,H14,M7,555.0,A
590,G3,M8,1500.0,B
593,H14,M9,1500.0,A
594,G7,M10,5.0,B
595,H14,M10,1495.0,A
596,G7,M11,35.0,B
597,H14,M11,1465.0,A
598,G7,M12,117.5,B
599,H14,M12,290.0,A
600,G7,M13,280.0,B
601,H15,M13,1220.0,A
602,G7,M14,547.5,B
603,H15,M14,952.5,A
604,G7,M15,945.0,B
605,H15,M15,555.0,A
606,G7,M16,1500.0,B
609,H15,M17,1500.0,A
610,G11,M18,5.0,B
611,H15,M18,1495.0,A
612,G11,M19,35.0,B
613,H15,M19,1465.0,A
614,G11,M20,117.5,B
615,H15,M20,1382.5,A
616,G11,M21,280.0,B
617,H15,M21,1220.0,A
618,G11,M22,547.5,B
619,H15,M22,952.5,A
620,G11,M23,945.0,B
621,H15,M23,555.0,A
622,G11,M24,1500.0,B
625,H15,N1,1500.0,A
626,G15,N2,5.0,B
627,H15,N2,1495.0,A
628,G15,N3,35.0,B
629,H15,N3,1465.0,A
630,G15,N4,117.5,B
631,H15,N4,1382.5,A
632,G15,N5,280.0,B
633,H15,N5,1220.0,A
634,G15,N6,547.5,B
635,H15,N6,952.5,A
636,G15,N7,945.0,B
637,H15,N7,555.0,A
638,G15,N8,1500.0,B
641,H15,N9,1500.0,A
642,G19,N10,5.0,B
643,H15,N10,1495.0,A
644,G19,N11,35.0,B
645,H15,N11,1465.0,A
646,G19,N12,117.5,B
647,H15,N12,1382.5,A
648,G19,N13,280.0,B
649,H15,N13,1220.0,A
650,G19,N14,547.5,B
651,H15,N14,952.5,A
652,G19,N15,945.0,B
653,H15,N15,555.0,A
654,G19,N16,1500.0,B
657,H15,N17,1500.0,A
658,G23,N18,5.0,B
659,H15,N18,1495.0,A
660,G23,N19,35.0,B
661,H15,N19,1465.0,A
662,G23,N20,117.5,B
663,H15,N20,1382.5,A
664,G23,N21,280.0,B
665,H15,N21,1220.0,A
666,G23,N22,547.5,B
667,H15,N22,952.5,A
668,G23,N23,945.0,B
669,H15,N23,555.0,A
670,G23,N24,1500.0,B
673,H15,O1,1500.0,A
674,H3,O2,5.0,B
675,H15,O2,1495.0,A
676,H3,O3,35.0,B
677,H15,O3,1465.0,A
678,H3,O4,117.5,B
679,H15,O4,1382.5,A
680,H3,O5,280.0,B
681,H15,O5,1057.5,A
682,H3,O6,547.5,B
683,H16,O6,952.5,A
684,H3,O7,945.0,B
685,H16,O7,555.0,A
686,H3,O8,1500.0,B
689,H16,O9,1500.0,A
690,H7,O10,5.0,B
691,H16,O10,1495.0,A
692,H7,O11,35.0,B
693,H16,O11,1465.0,A
694,H7,O12,117.5,B
695,H16,O12,1382.5,A
696,H7,O13,280.0,B
697,H16,O13,1220.0,A
698,H7,O14,547.5,B
699,H16,O14,952.5,A
700,H7,O15,945.0,B
701,H16,O15,555.0,A
702,H7,O16,1500.0,B
705,H16,O17,1500.0,A
706,H11,O18,5.0,B
707,H16,O18,1495.0,A
708,H11,O19,35.0,B
709,H16,O19,1465.0,A
710,H11,O20,117.5,B
711,H16,O20,1382.5,A
712,H11,O21,280.0,B
713,H16,O21,1220.0,A
714,H11,O22,547.5,B
715,H16,O22,952.5,A
716,H11,O23,945.0,B
717,H16,O23,555.0,A
718,H11,O24,1500.0,B
721,H16,P1,1500.0,A
722,H15,P2,5.0,B
723,H16,P2,1495.0,A
724,H15,P3,35.0,B
725,H16,P3,1465.0,A
726,H15,P4,117.5,B
727,H16,P4,1382.5,A
728,H15,P5,280.0,B
729,H16,P5,1220.0,A
730,H15,P6,547.5,B
731,H16,P6,952.5,A
732,H15,P7,945.0,B
733,H16,P7,555.0,A
734,H15,P8,1500.0,B
737,H16,P9,1500.0,A
738,H19,P10,5.0,B
739,H16,P10,1495.0,A
740,H19,P11,35.0,B
741,H16,P11,1465.0,A
742,H19,P12,117.5,B
743,H16,P12,1382.5,A
744,H19,P13,280.0,B
745,H16,P13,1220.0,A
746,H19,P14,547.5,B
747,H16,P14,952.5,A
748,H19,P15,945.0,B
749,H16,P15,555.0,A
750,H19,P16,1500.0,B
753,H16,P17,1500.0,A
754,H23,P18,5.0,B
755,H16,P18,1495.0,A
756,H23,P19,35.0,B
757,H16,P19,1465.0,A
758,H23,P20,117.5,B
759,H16,P20,1382.5,A
760,H23,P21,280.0,B
761,H16,P21,1220.0,A
762,H23,P22,547.5,B
763,H16,P22,952.5,A
764,H23,P23,945.0,B
765,H16,P23,555.0,A
766,H23,P24,1500.0,B
